epoch,acc,loss,val_acc,val_loss
0,0.238700564972,0.317200470881,0.450094161959,0.211186961841
1,0.288606403013,0.188507109244,0.177024482109,0.124962322509
2,0.145009416196,0.134050548781,0.177024482109,0.111642848383
3,0.133709981168,0.129025394174,0.177024482109,0.109390374477
4,0.123352165725,0.127166601224,0.177024482109,0.105806957739
5,0.129001883239,0.125459282328,0.177024482109,0.104736555538
6,0.124293785311,0.123954689119,0.177024482109,0.102730378355
7,0.129472693032,0.122372303295,0.177024482109,0.101920571807
8,0.126647834275,0.120756721747,0.177024482109,0.100881842161
9,0.133709981168,0.119417553045,0.177024482109,0.0994506502671
10,0.134651600753,0.117949119676,0.177024482109,0.0985071261812
11,0.133709981168,0.116627037314,0.177024482109,0.0956687761353
12,0.142184557439,0.115190263815,0.177024482109,0.0938480291665
13,0.139359698682,0.113966215862,0.177024482109,0.092486034792
14,0.13747645951,0.112677649984,0.177024482109,0.0910317747698
15,0.135122410546,0.111501345178,0.0828625235405,0.0911846672706
16,0.127118644068,0.110545955977,0.177024482109,0.0887848050899
17,0.115348399247,0.10964737488,0.158192090395,0.0880541780439
18,0.107815442561,0.108993091082,0.158192090395,0.0898895174602
19,0.112994350282,0.108162816714,0.252354048964,0.0863954293428
20,0.102165725047,0.107400391338,0.0998116760829,0.0861356181586
21,0.105461393597,0.106819038869,0.075329566855,0.0914325946052
22,0.120998116761,0.106336469233,0.156308851224,0.0851804323477
23,0.121468926554,0.105906701518,0.0960451977401,0.0857313730392
24,0.123352165725,0.105487376978,0.112994350282,0.0848594936436
25,0.115348399247,0.105116594128,0.158192090395,0.0843700444046
26,0.125235404896,0.104794125387,0.369114877589,0.0832592175469
27,0.133709981168,0.104455465514,0.148775894539,0.0839831234506
28,0.125706214689,0.104087394625,0.30131826742,0.0845137217005
29,0.128531073446,0.103890926691,0.209039548023,0.0833436823713
30,0.129943502825,0.103629642681,0.122410546139,0.083571647227
31,0.136064030132,0.103432227722,0.0,0.0831974212028
32,0.129943502825,0.103266929912,0.325800376648,0.083978427151
33,0.140301318267,0.103041199289,0.075329566855,0.0831243306346
34,0.146892655367,0.102876391077,0.0376647834275,0.0831503137453
35,0.128060263653,0.102755790418,0.131826741996,0.0824826052535
36,0.14406779661,0.102649715609,0.158192090395,0.0833623735021
37,0.138418079096,0.102595276137,0.00188323917137,0.0839588594769
38,0.13418079096,0.102421622089,0.060263653484,0.0845119613149
39,0.138418079096,0.102295365549,0.0828625235405,0.083930555705
40,0.142655367232,0.102210183587,0.291902071563,0.0825117429486
41,0.133709981168,0.10205076361,0.158192090395,0.0822686827941
42,0.146421845574,0.102067250414,0.148775894539,0.0821670999306
43,0.13747645951,0.101880011274,0.177024482109,0.082146194727
44,0.142184557439,0.101811800513,0.258003766478,0.0820820690738
45,0.142184557439,0.101761260945,0.0,0.082594157893
46,0.139830508475,0.101668657953,0.143126177024,0.0818548568758
47,0.135593220339,0.101554124455,0.0998116760829,0.0822847469442
48,0.139359698682,0.101414027185,0.0941619585687,0.0823122410137
49,0.146892655367,0.101372407162,0.0960451977401,0.083581807022
50,0.128531073446,0.101284754961,0.143126177024,0.0829843193805
51,0.137005649718,0.101182187762,0.171374764595,0.0816213162926
52,0.128531073446,0.101128102044,0.116760828625,0.0823841761805
53,0.131355932203,0.101148292125,0.148775894539,0.0825318669526
54,0.140301318267,0.10114438608,0.0866290018832,0.0825185007961
55,0.123822975518,0.101046817439,0.0809792843691,0.082776216074
56,0.138418079096,0.10099876906,0.045197740113,0.0827173773123
57,0.126177024482,0.100939327275,0.075329566855,0.082036853335
58,0.133709981168,0.100885644682,0.075329566855,0.0835043900438
59,0.126647834275,0.100817159729,0.0790960451977,0.0834230932454
60,0.130414312618,0.100782243037,0.0,0.0817968399943
61,0.127589453861,0.100701439883,0.141242937853,0.0820000505683
62,0.124764595104,0.100707023544,0.116760828625,0.0827526667806
63,0.127118644068,0.100589811762,0.0621468926554,0.0822590520122
64,0.123352165725,0.100566345661,0.0941619585687,0.0817295042671
65,0.123822975518,0.100545095473,0.075329566855,0.0832577210201
66,0.116290018832,0.100421964924,0.107344632768,0.081844136143
67,0.113935969868,0.100426675007,0.075329566855,0.0826337380689
68,0.118173258004,0.100372854258,0.180790960452,0.0826909449286
69,0.113935969868,0.100382422842,0.116760828625,0.0828831339667
70,0.122410546139,0.100370494372,0.178907721281,0.0816136440925
71,0.112994350282,0.100268922839,0.0,0.0822000188208
72,0.112994350282,0.100207506895,0.103578154426,0.0813735158743
73,0.120056497175,0.100214584,0.0583804143126,0.0832416405019
74,0.103578154426,0.100155647117,0.0866290018832,0.081868621136
75,0.113465160075,0.100036550239,0.15065913371,0.0816244431308
76,0.117231638418,0.100092954196,0.0828625235405,0.0827211906653
77,0.0979284369115,0.0999472136271,0.075329566855,0.0831019087216
78,0.112994350282,0.0999441683409,0.0772128060264,0.0823041981206
