epoch,acc,loss,val_acc,val_loss
0,0.0527306967985,0.526012937544,0.0979284369115,0.455583378139
1,0.0466101694915,0.473496322683,0.0,0.417623159912
2,0.0348399246704,0.444299317931,0.0,0.384849861966
3,0.0353107344633,0.41401346025,0.0,0.359056893434
4,0.0329566854991,0.387727876855,0.0,0.338949194567
5,0.0254237288136,0.360606744415,0.0,0.322964899452
6,0.0386064030132,0.350029239947,0.0,0.310939178039
7,0.0315442561205,0.336076575007,0.0,0.301890046808
8,0.0324858757062,0.323076015545,0.0,0.293500945056
9,0.0419020715631,0.314099506603,0.0,0.285460171783
10,0.0371939736347,0.307231225494,0.0734463276836,0.278165922719
11,0.0400188323917,0.297656314093,0.0734463276836,0.271821964062
12,0.0419020715631,0.290314269787,0.0734463276836,0.266820194105
13,0.0522598870056,0.283232465751,0.0734463276836,0.262930435341
14,0.0409604519774,0.279291193083,0.0734463276836,0.259938757523
15,0.0550847457627,0.275672455502,0.0734463276836,0.25776377556
16,0.0527306967985,0.273032431836,0.0734463276836,0.256051878583
17,0.05131826742,0.270276867036,0.0734463276836,0.25471441748
18,0.0564971751412,0.26764348726,0.0734463276836,0.253709592332
19,0.0579096045198,0.265971056892,0.0734463276836,0.252931047911
20,0.0574387947269,0.265583594633,0.0734463276836,0.252407881275
21,0.0550847457627,0.263456635086,0.0734463276836,0.251967419788
22,0.0593220338983,0.263441756564,0.0734463276836,0.251652046477
23,0.0616760828625,0.261466004572,0.0,0.25138795836
24,0.0564971751412,0.260868535554,0.0,0.251208811269
25,0.0645009416196,0.260266288869,0.0,0.251083298395
26,0.0517890772128,0.26054964136,0.0,0.251005369419
27,0.0621468926554,0.259531095084,0.0,0.250965111056
28,0.0593220338983,0.258214991638,0.0,0.250923962187
29,0.0569679849341,0.258700751582,0.0,0.250937850546
30,0.0550847457627,0.258193988549,0.0,0.250929886787
31,0.0583804143126,0.257677455364,0.0,0.250938272633
32,0.0550847457627,0.257126910117,0.0,0.250943206068
33,0.0612052730697,0.256556962296,0.0,0.250955709854
34,0.0645009416196,0.256946487131,0.0,0.250965218591
35,0.0522598870056,0.257429819547,0.0,0.250969724944
36,0.0560263653484,0.256360357105,0.0,0.251001165215
37,0.0626177024482,0.256418431742,0.0,0.251002436669
38,0.0564971751412,0.255854129672,0.0,0.251029647311
39,0.0574387947269,0.255716122196,0.0,0.251047270727
40,0.0503766478343,0.256040833308,0.0,0.251050067711
41,0.0569679849341,0.2559774625,0.0,0.251059182423
42,0.0621468926554,0.255972231701,0.0,0.251081100516
43,0.0579096045198,0.255265169645,0.0,0.25111116062
44,0.0546139359699,0.254943795916,0.0,0.251136135247
45,0.0527306967985,0.255191790442,0.0,0.251140546524
46,0.0433145009416,0.254928666944,0.0,0.251144590716
47,0.0555555555556,0.25555438669,0.0,0.251159625707
48,0.0536723163842,0.254794649534,0.0,0.251185036059
49,0.0489642184557,0.254472299491,0.0,0.251194104693
50,0.0574387947269,0.25477188284,0.0,0.251192810957
51,0.054143126177,0.255163427484,0.0,0.25118027939
52,0.0579096045198,0.254332242572,0.0,0.251187485406
53,0.05131826742,0.254492198673,0.090395480226,0.251180579461
54,0.0550847457627,0.254206085378,0.090395480226,0.251190587738
55,0.0579096045198,0.253873216574,0.090395480226,0.251208518662
56,0.0536723163842,0.254379385244,0.0,0.251234185112
57,0.0579096045198,0.254553942301,0.0,0.25124381665
58,0.0447269303202,0.254017586544,0.0734463276836,0.251243435983
59,0.0494350282486,0.254313063978,0.0,0.25126321423
60,0.0447269303202,0.253857751659,0.0,0.251285737209
61,0.0569679849341,0.254020215596,0.0,0.251302037199
62,0.0508474576271,0.254025632793,0.0734463276836,0.251293640408
63,0.0588512241055,0.253829785758,0.0,0.251328936825
64,0.054143126177,0.253969998234,0.0,0.251351956397
65,0.05131826742,0.253722639653,0.0,0.251363305442
66,0.0447269303202,0.253906232286,0.0,0.251357525587
67,0.0456685499058,0.253757895688,0.0734463276836,0.251353482714
