epoch,acc,loss,val_acc,val_loss
0,0.0786252354049,0.500962098927,0.015065913371,0.412308716561
1,0.0786252354049,0.474835373209,0.0696798493409,0.413506384679
2,0.0786252354049,0.458499373447,0.0790960451977,0.412983155408
3,0.0885122410546,0.457562565032,0.0809792843691,0.412185503208
4,0.0758003766478,0.452035456615,0.0809792843691,0.410780942204
5,0.0828625235405,0.448142041272,0.0809792843691,0.40892351364
6,0.0828625235405,0.442681626387,0.0809792843691,0.405881777434
7,0.0748587570621,0.442064245296,0.0809792843691,0.402476124844
8,0.0725047080979,0.436735894124,0.0809792843691,0.39840329524
9,0.0781544256121,0.432190026485,0.0941619585687,0.394946644198
10,0.0696798493409,0.429979123123,0.0960451977401,0.391001827355
11,0.0734463276836,0.430372000944,0.0960451977401,0.387254068968
12,0.0838041431262,0.421951570346,0.0960451977401,0.383136848721
13,0.0786252354049,0.420578403605,0.0941619585687,0.379183088599
14,0.0720338983051,0.418820185334,0.0922787193974,0.37527477281
15,0.0805084745763,0.412582974667,0.0885122410546,0.371320017594
16,0.060263653484,0.411429421685,0.0847457627119,0.367881083893
17,0.0687382297552,0.408136252503,0.0809792843691,0.364044706027
18,0.0725047080979,0.40726020747,0.0809792843691,0.360520899689
19,0.0748587570621,0.40303795931,0.0809792843691,0.356741825234
20,0.0659133709981,0.39946790773,0.0809792843691,0.353065850764
21,0.0630885122411,0.39547924985,0.0809792843691,0.34955105483
22,0.066384180791,0.394475720055,0.0809792843691,0.346218353218
23,0.0626177024482,0.392138328014,0.0809792843691,0.343054870035
24,0.0682674199623,0.386603846869,0.0809792843691,0.340160993645
25,0.0800376647834,0.383429255884,0.0809792843691,0.336508492011
26,0.0720338983051,0.377718907064,0.0809792843691,0.333193102659
27,0.0640301318267,0.376624248248,0.0809792843691,0.329979406884
28,0.0677966101695,0.374162634435,0.0809792843691,0.326608567925
29,0.0725047080979,0.369223251307,0.0809792843691,0.32357600553
30,0.0767419962335,0.365340287325,0.0809792843691,0.320960073176
31,0.0725047080979,0.362536872507,0.0809792843691,0.317925820299
32,0.066384180791,0.363580234538,0.0809792843691,0.315230691164
33,0.0715630885122,0.358778165506,0.0809792843691,0.31233631863
34,0.0659133709981,0.356735586959,0.0809792843691,0.309399387173
35,0.0616760828625,0.350125465928,0.0809792843691,0.306357036343
36,0.0673258003766,0.348948921149,0.0809792843691,0.303789174321
37,0.0645009416196,0.346381158668,0.0809792843691,0.301060443179
38,0.05131826742,0.344382462325,0.0809792843691,0.298212364849
39,0.0687382297552,0.341666785684,0.0809792843691,0.295373954538
40,0.0626177024482,0.33992787232,0.0809792843691,0.292216577997
41,0.05131826742,0.33728061078,0.0809792843691,0.289245485221
42,0.060263653484,0.334114381324,0.0809792843691,0.286537350319
43,0.0536723163842,0.332295082303,0.0809792843691,0.283621099485
44,0.054143126177,0.329059087435,0.0809792843691,0.280796694582
45,0.0569679849341,0.32024021674,0.0809792843691,0.277811863693
46,0.0503766478343,0.32288761357,0.0809792843691,0.275108723766
47,0.0527306967985,0.317190056944,0.0809792843691,0.272348292158
48,0.0583804143126,0.314943004954,0.0809792843691,0.269870056748
49,0.0593220338983,0.311551166726,0.0809792843691,0.267345259924
50,0.0616760828625,0.311365066552,0.0809792843691,0.264853460697
51,0.0597928436911,0.309385751593,0.0790960451977,0.262589303843
52,0.0574387947269,0.304997221204,0.0772128060264,0.260122021095
53,0.0522598870056,0.30383518663,0.0734463276836,0.258024435792
54,0.0574387947269,0.30047158879,0.0564971751412,0.25594322375
55,0.0480225988701,0.299474223582,0.00376647834275,0.253925993926
56,0.0555555555556,0.29655616662,0.0,0.251950454437
57,0.0536723163842,0.292475653823,0.0,0.250003236639
58,0.0522598870056,0.289756369656,0.0,0.24792443084
59,0.0484934086629,0.290287089631,0.0,0.245753947624
60,0.0489642184557,0.287165970528,0.0,0.243514495886
61,0.0564971751412,0.28549191582,0.0,0.241487385414
62,0.0522598870056,0.28377847927,0.0,0.239411357432
63,0.0480225988701,0.280971514719,0.0,0.237173590816
64,0.0437853107345,0.27979608036,0.0,0.234934688737
