epoch,acc,loss,val_acc,val_loss
0,0.0616760828625,0.468157082186,0.075329566855,0.411759257709
1,0.0583804143126,0.422343245874,0.075329566855,0.372507927445
2,0.0725047080979,0.391752142905,0.075329566855,0.34472687506
3,0.0574387947269,0.37058115753,0.075329566855,0.321950282754
4,0.0649717514124,0.351627799828,0.075329566855,0.3044767201
5,0.0649717514124,0.337536115536,0.075329566855,0.29130695387
6,0.0550847457627,0.322124207715,0.075329566855,0.281860622337
7,0.0527306967985,0.311869410696,0.0,0.274371780722
8,0.0536723163842,0.302540996247,0.0,0.269021117586
9,0.0494350282486,0.29680033729,0.0,0.264891294661
10,0.0583804143126,0.29064810638,0.0,0.261756426421
11,0.0527306967985,0.286619036527,0.0,0.259377964051
12,0.0588512241055,0.282727213405,0.0,0.257609907376
13,0.0517890772128,0.279378201048,0.0,0.256149916157
14,0.0626177024482,0.278129615093,0.0,0.255006517703
15,0.0621468926554,0.277261854593,0.0,0.254269444252
16,0.0710922787194,0.273073987471,0.0,0.253399519316
17,0.0593220338983,0.271398269833,0.0734463276836,0.253003040023
18,0.0560263653484,0.270042606512,0.0734463276836,0.252555526246
19,0.0579096045198,0.269746739705,0.0734463276836,0.252148854615
20,0.0593220338983,0.267725768532,0.0734463276836,0.251807925981
21,0.060263653484,0.266189285366,0.0734463276836,0.251565979895
22,0.0536723163842,0.266049078383,0.0734463276836,0.251434260393
23,0.0734463276836,0.264534541211,0.0734463276836,0.251228921494
24,0.0597928436911,0.265574454546,0.0734463276836,0.251141522704
25,0.0532015065913,0.263557939367,0.0734463276836,0.251026003627
26,0.0612052730697,0.262185802371,0.0734463276836,0.250923345991
27,0.0494350282486,0.26204961391,0.0734463276836,0.250843109777
28,0.0527306967985,0.261681427299,0.0734463276836,0.250799184156
29,0.0569679849341,0.261258377671,0.0734463276836,0.250753989804
30,0.0527306967985,0.260739078131,0.0734463276836,0.250711702161
31,0.0564971751412,0.2594045037,0.0734463276836,0.250674451138
32,0.0503766478343,0.259856312934,0.0734463276836,0.250637642071
33,0.0480225988701,0.25965124838,0.0734463276836,0.250649615561
34,0.0499058380414,0.258372429211,0.0734463276836,0.250624802265
35,0.0499058380414,0.258295302407,0.0734463276836,0.250617203992
36,0.0484934086629,0.258863675364,0.0734463276836,0.25060711077
37,0.0527306967985,0.258815275684,0.0734463276836,0.250602130752
38,0.0494350282486,0.257929083907,0.0734463276836,0.250609949456
39,0.0503766478343,0.257193099855,0.0734463276836,0.250624824996
40,0.0527306967985,0.257041530301,0.0734463276836,0.250633253272
41,0.0475517890772,0.257158364385,0.0734463276836,0.250639027346
42,0.0437853107345,0.256937123863,0.0734463276836,0.250644335779
43,0.0466101694915,0.257216132378,0.0734463276836,0.250648899969
44,0.045197740113,0.256554251196,0.0734463276836,0.250669490595
